Notostraca,Triopsidae,Triops cancriformis,[194544](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=194544 "NCBI Taxonomy DB Record"),NA,[7259](https://www.ncbi.nlm.nih.gov/genome/?term=7259 "NCBI Genome DB Record")
Hemiptera,Cicadellidae,Homalodisca vitripennis,[197043](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=197043 "NCBI Taxonomy DB Record"),NA,[13454](https://www.ncbi.nlm.nih.gov/genome/?term=13454 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Diptera,Agromyzidae,Liriomyza trifolii,[198433](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=198433 "NCBI Taxonomy DB Record"),celery leafminer; American serpentine leafminer,[16235](https://www.ncbi.nlm.nih.gov/genome/?term=16235 "NCBI Genome DB Record")
Diptera,Culicidae,Anopheles epiroticus,[199890](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=199890 "NCBI Taxonomy DB Record"),NA,[11546](https://www.ncbi.nlm.nih.gov/genome/?term=11546 "NCBI Genome DB Record"),[VectorBase](https://www.vectorbase.org/ "VectorBase"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Diptera,Chaoboridae,Chaoborus trivitattus,[204567](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=204567 "NCBI Taxonomy DB Record"),NA,[38285](https://www.ncbi.nlm.nih.gov/genome/?term=38285 "NCBI Genome DB Record")
Hymenoptera,Cephidae,Cephus cinctus,[211228](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=211228 "NCBI Taxonomy DB Record"),wheat stem sawfly,[14134](https://www.ncbi.nlm.nih.gov/genome/?term=14134 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Siphonostomatoida,Caligidae,Caligus rogercresseyi,[217165](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=217165 "NCBI Taxonomy DB Record"),NA,[38161](https://www.ncbi.nlm.nih.gov/genome/?term=38161 "NCBI Genome DB Record")
Hymenoptera,Braconidae,Cotesia vestalis,[217443](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=217443 "NCBI Taxonomy DB Record"),diamondback moth parasitoid,[12200](https://www.ncbi.nlm.nih.gov/genome/?term=12200 "NCBI Genome DB Record"),[InsectBase](http://www.insect-genome.com/ "InsectBase")
Ephemeroptera,Baetidae,Baetis rhodani,[189839](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=189839 "NCBI Taxonomy DB Record"),NA,[45287](https://www.ncbi.nlm.nih.gov/genome/?term=45287 "NCBI Genome DB Record")
Hymenoptera,Formicidae,Pseudomyrmex gracilis,[219809](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=219809 "NCBI Taxonomy DB Record"),NA,[53069](https://www.ncbi.nlm.nih.gov/genome/?term=53069 "NCBI Genome DB Record")
Hymenoptera,Orussidae,Orussus abietinus,[222816](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=222816 "NCBI Taxonomy DB Record"),NA,[14602](https://www.ncbi.nlm.nih.gov/genome/?term=14602 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Hemiptera,Pseudococcidae,Ferrisia virgata,[223228](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=223228 "NCBI Taxonomy DB Record"),striped mealybug,[44261](https://www.ncbi.nlm.nih.gov/genome/?term=44261 "NCBI Genome DB Record")
Coleoptera,Buprestidae,Agrilus planipennis,[224129](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=224129 "NCBI Taxonomy DB Record"),emerald ash borer,[12835](https://www.ncbi.nlm.nih.gov/genome/?term=12835 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Oribatida,Achipteriidae,Achipteria coleoptrata,[229769](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=229769 "NCBI Taxonomy DB Record"),NA,[37199](https://www.ncbi.nlm.nih.gov/genome/?term=37199 "NCBI Genome DB Record")
Hymenoptera,Apidae,Melipona quadrifasciata,[166423](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=166423 "NCBI Taxonomy DB Record"),NA,[12726](https://www.ncbi.nlm.nih.gov/genome/?term=12726 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace")
Isopoda,Ligiidae,Ligia exotica,[142080](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=142080 "NCBI Taxonomy DB Record"),NA,[54073](https://www.ncbi.nlm.nih.gov/genome/?term=54073 "NCBI Genome DB Record")
Hymenoptera,Agaonidae,Ceratosolen solmsi,[142686](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=142686 "NCBI Taxonomy DB Record"),NA,[23331](https://www.ncbi.nlm.nih.gov/genome/?term=23331 "NCBI Genome DB Record"),[InsectBase](http://www.insect-genome.com/ "InsectBase")
Plecoptera,Nemouridae,Amphinemura sulcicollis,[143724](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=143724 "NCBI Taxonomy DB Record"),NA,[45286](https://www.ncbi.nlm.nih.gov/genome/?term=45286 "NCBI Genome DB Record")
Hemiptera,Aphididae,Diuraphis noxia,[143948](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=143948 "NCBI Taxonomy DB Record"),Russian wheat aphid,[24062](https://www.ncbi.nlm.nih.gov/genome/?term=24062 "NCBI Genome DB Record")
Hymenoptera,Megachilidae,Megachile rotundata,[143995](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=143995 "NCBI Taxonomy DB Record"),alfalfa leafcutting bee,[6563](https://www.ncbi.nlm.nih.gov/genome/?term=6563 "NCBI Genome DB Record"),[Hymenoptera Genome Database](http://hymenopteragenome.org/ "Hymenoptera Genome Database"); [i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Hymenoptera,Formicidae,Pogonomyrmex barbatus,[144034](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=144034 "NCBI Taxonomy DB Record"),red harvester ant,[2732](https://www.ncbi.nlm.nih.gov/genome/?term=2732 "NCBI Genome DB Record"),[Hymenoptera Genome Database](http://hymenopteragenome.org/ "Hymenoptera Genome Database"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Hymenoptera,Apidae,Ceratina calcarata,[156304](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=156304 "NCBI Taxonomy DB Record"),NA,[45025](https://www.ncbi.nlm.nih.gov/genome/?term=45025 "NCBI Genome DB Record")
Coleoptera,Scarabaeidae,Onthophagus taurus,[166361](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=166361 "NCBI Taxonomy DB Record"),NA,[12827](https://www.ncbi.nlm.nih.gov/genome/?term=12827 "NCBI Genome DB Record"),[i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace")
Diptera,Asilidae,Proctacanthus coquilletti,[1717472](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1717472 "NCBI Taxonomy DB Record"),NA,[51575](https://www.ncbi.nlm.nih.gov/genome/?term=51575 "NCBI Genome DB Record")
Lepidoptera,Crambidae,Chilo suppressalis,[168631](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=168631 "NCBI Taxonomy DB Record"),striped riceborer; Asiatic rice borer; striped rice borer,[13084](https://www.ncbi.nlm.nih.gov/genome/?term=13084 "NCBI Genome DB Record"),[Lepbase](http://lepbase.org/ "Lepbase"); [InsectBase](http://www.insect-genome.com/ "InsectBase")
Diptera,Scatopsidae,Coboldia fuscipes,[170625](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=170625 "NCBI Taxonomy DB Record"),NA,[38275](https://www.ncbi.nlm.nih.gov/genome/?term=38275 "NCBI Genome DB Record")
Diptera,Tephritidae,Bactrocera latifrons,[174628](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=174628 "NCBI Taxonomy DB Record"),NA,[43857](https://www.ncbi.nlm.nih.gov/genome/?term=43857 "NCBI Genome DB Record")
Hemiptera,Pseudococcidae,Maconellicoccus hirsutus,[177089](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=177089 "NCBI Taxonomy DB Record"),hibiscus mealybug; pink hibiscus mealybug; pink mealybug,[44264](https://www.ncbi.nlm.nih.gov/genome/?term=44264 "NCBI Genome DB Record")
Hymenoptera,Halictidae,Dufourea novaeangliae,[178035](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=178035 "NCBI Taxonomy DB Record"),NA,[39971](https://www.ncbi.nlm.nih.gov/genome/?term=39971 "NCBI Genome DB Record"),[Hymenoptera Genome Database](http://hymenopteragenome.org/ "Hymenoptera Genome Database"); [i5k Workspace](https://i5k.nal.usda.gov/ "i5k Workspace")
Diptera,Culicidae,Anopheles nili,[185578](https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=185578 "NCBI Taxonomy DB Record"),NA,[17525](https://www.ncbi.nlm.nih.gov/genome/?term=17525 "NCBI Genome DB Record"),[InsectBase](http://www.insect-genome.com/ "InsectBase")
